"ID","Model","Classification","ObsNoise","ProcessNoise","TSlength","SimNumber","E","tau","theta","R2","modelform","LEmean","LEmin","LEreg","LEreg_se","Classification2","LEregmin","LEregclass","LEclass"
94,"NPZ","chaotic",0.3,1,100,"Sim.70",1,1,0.75,-0.0108141237322235,"ut-ut",-1.60680087067266,-1.61545507304092,0.879201986243148,0.511711180683679,"chaotic",-0.123751927896864,"not chaotic","not chaotic"
95,"NPZ","chaotic",0.3,2,100,"Sim.70",2,1,1.5,0.117541368416342,"ut-ut",-0.725842195535976,-0.741272654495362,0.52248414205094,0.205613155011892,"chaotic",0.119482358227632,"chaotic","not chaotic"
96,"NPZ","chaotic",0.3,3,100,"Sim.70",3,3,0,0.0120894242475755,"ut-ut",-0.182752418158434,-0.183070636456846,0.282716076148832,0.278653748826342,"chaotic",-0.263445271550798,"not chaotic","not chaotic"
1,"SeasonalPredatorPrey","periodic",0.01,0,100,"Sim.71",4,1,0,0.99999853202849,"gr-ut",0.0146860854489639,-0.00462719701285776,0.305442469897849,0.0389154218917558,"not chaotic",0.229168242990007,"chaotic","not chaotic"
2,"SeasonalPredatorPrey","periodic",0.01,1,100,"Sim.71",6,1,0.3,0.985724261883292,"gr-log",0.0147566347578769,-0.00282263738276918,0.321803755612755,0.0196850854367248,"not chaotic",0.283220988156774,"chaotic","not chaotic"
3,"SeasonalPredatorPrey","periodic",0.01,2,100,"Sim.71",2,1,6,0.979861552437086,"gr-log",-0.410134953466858,-0.436330123333816,0.421476674741191,0.099172525621326,"not chaotic",0.227098524523392,"chaotic","not chaotic"
4,"SeasonalPredatorPrey","periodic",0.01,3,100,"Sim.71",4,1,8,0.867307005216269,"gr-log",-0.142500350859476,-0.157727763973083,0.347162810194314,0.0198870450184165,"not chaotic",0.308184201958218,"chaotic","not chaotic"
5,"SeasonalPredatorPrey","periodic",0.1,0,100,"Sim.71",4,1,0,0.999814605648272,"gr-ut",0.0141410644149941,-0.00627855536376068,0.276441777336476,0.0243608014032433,"not chaotic",0.228694606586119,"chaotic","not chaotic"
6,"SeasonalPredatorPrey","periodic",0.1,1,100,"Sim.71",3,1,3,0.98835887968212,"ut-ut",-0.0521827819075663,-0.0621228337149529,0.486837642968584,0.0185971174395757,"not chaotic",0.450387292787016,"chaotic","not chaotic"
7,"SeasonalPredatorPrey","periodic",0.1,2,100,"Sim.71",3,1,0.75,0.955605100247665,"gr-log",0.00994775208835186,-0.014610685453735,0.430929769081895,0.0263210662970822,"not chaotic",0.379340479139613,"chaotic","not chaotic"
8,"SeasonalPredatorPrey","periodic",0.1,3,100,"Sim.71",3,4,6,0.907903914769765,"gr-log",-0.034221984383294,-0.0408940939640273,0.154710085889863,0.227970002472822,"not chaotic",-0.292111118956868,"not chaotic","not chaotic"
9,"SeasonalPredatorPrey","periodic",0.2,0,100,"Sim.71",4,1,0,0.999571423818767,"gr-ut",0.0140724036596662,-0.0057049759461243,0.257193895533135,0.0377901629557338,"not chaotic",0.183125176139896,"chaotic","not chaotic"
10,"SeasonalPredatorPrey","periodic",0.2,1,100,"Sim.71",6,1,0,0.985555672117381,"gr-log",0.0153663541037953,-0.00259517841595355,0.240954496130296,0.0126765490121754,"not chaotic",0.216108460066432,"chaotic","not chaotic"
11,"SeasonalPredatorPrey","periodic",0.2,2,100,"Sim.71",2,1,6,0.969504352827658,"gr-log",-0.449476716831691,-0.460721779294305,0.371931988706217,0.091660629475976,"not chaotic",0.192277154933304,"chaotic","not chaotic"
12,"SeasonalPredatorPrey","periodic",0.2,3,100,"Sim.71",2,1,6,0.936294105445592,"gr-ut",0.03892317835187,0.0199904477461808,0.411282210588011,0.0847721184758134,"not chaotic",0.245128858375417,"chaotic","chaotic"
13,"SeasonalPredatorPrey","periodic",0.3,0,100,"Sim.71",4,1,0,0.998554199741243,"gr-ut",0.00675045658054661,-0.0185839053539642,0.367968603948181,0.0188627876763797,"not chaotic",0.330997540102476,"chaotic","not chaotic"
14,"SeasonalPredatorPrey","periodic",0.3,1,100,"Sim.71",6,1,3,0.98535759235083,"ut-ut",0.00916211706049895,0.00207870832467765,0.301075078790844,0.0121417287747747,"not chaotic",0.277277290392285,"chaotic","not chaotic"
15,"SeasonalPredatorPrey","periodic",0.3,2,100,"Sim.71",3,1,6,0.976487995407319,"ut-ut",-0.208956489761072,-0.23413177009362,0.369388808747442,0.0563620815558596,"not chaotic",0.258919128897958,"chaotic","not chaotic"
16,"SeasonalPredatorPrey","periodic",0.3,3,100,"Sim.71",5,1,8,0.94971329342374,"gr-ut",0.0226851431859937,-0.0153573335938544,0.269849169389068,0.00670357072640751,"not chaotic",0.256710170765309,"chaotic","not chaotic"
17,"SeasonalPredatorPrey","chaotic",0.01,0,100,"Sim.71",4,1,6,0.99632719648942,"gr-log",0.261186855063595,0.245208960576479,0.128580590247927,0.00932449704613511,"chaotic",0.110304576037502,"chaotic","chaotic"
18,"SeasonalPredatorPrey","chaotic",0.01,1,100,"Sim.71",6,1,8,0.986731832501054,"ut-ut",0.245037083331026,0.22226415344616,0.0961398592356464,0.00814032970877051,"chaotic",0.0801848130064562,"chaotic","chaotic"
19,"SeasonalPredatorPrey","chaotic",0.01,2,100,"Sim.71",5,1,6,0.969149384664308,"ut-ut",0.24632222854331,0.232333197932664,0.094149244218932,0.00673691494368365,"chaotic",0.0809448909293121,"chaotic","chaotic"
20,"SeasonalPredatorPrey","chaotic",0.01,3,100,"Sim.71",5,1,8,0.966565630569008,"ut-ut",0.238276188382952,0.229008155025777,0.169184780485534,0.00451680033774599,"chaotic",0.160331851823551,"chaotic","chaotic"
21,"SeasonalPredatorPrey","chaotic",0.1,0,100,"Sim.71",6,2,6,0.955310429577425,"gr-log",0.0570799814731066,0.0465503343301038,0.0296631030778263,0.0140343307037916,"chaotic",0.00215581489839482,"not chaotic","chaotic"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.71",5,1,8,0.967934616053931,"ut-ut",0.278632668445581,0.260359800957632,0.0755429696573052,0.0169642698604184,"chaotic",0.0422930007308852,"chaotic","chaotic"
23,"SeasonalPredatorPrey","chaotic",0.1,2,100,"Sim.71",6,1,8,0.960469047650176,"ut-ut",0.225587112776062,0.213131762622827,0.0874227605144983,0.00641061126806617,"chaotic",0.0748579624290886,"chaotic","chaotic"
24,"SeasonalPredatorPrey","chaotic",0.1,3,100,"Sim.71",6,1,6,0.945332139185695,"ut-ut",0.168014088355461,0.151825913375402,0.130535239350255,0.00462369210229531,"chaotic",0.121472802829756,"chaotic","chaotic"
25,"SeasonalPredatorPrey","chaotic",0.2,0,100,"Sim.71",5,1,6,0.92650176643531,"ut-ut",0.253346341025358,0.226698396704226,0.096718711710313,0.00532057081260514,"chaotic",0.0862903929176069,"chaotic","chaotic"
26,"SeasonalPredatorPrey","chaotic",0.2,1,100,"Sim.71",5,1,6,0.938096007128835,"ut-ut",0.292827569949845,0.270634289792816,0.0803873412693302,0.00542872988476293,"chaotic",0.0697470306951949,"chaotic","chaotic"
27,"SeasonalPredatorPrey","chaotic",0.2,2,100,"Sim.71",4,1,6,0.937314100518962,"ut-ut",0.31901147647334,0.305513832411543,0.216696110303417,0.00558475273862029,"chaotic",0.205749994935721,"chaotic","chaotic"
28,"SeasonalPredatorPrey","chaotic",0.2,3,100,"Sim.71",6,3,4,0.949013154463806,"gr-log",0.0384046452337893,0.0230629627087335,0.055879906491221,0.0653343856882878,"chaotic",-0.0721754894578231,"not chaotic","chaotic"
29,"SeasonalPredatorPrey","chaotic",0.3,0,100,"Sim.71",6,1,4,0.893475916623179,"ut-ut",0.132183584505858,0.114957903169136,0.108967646734,0.0163698051006279,"chaotic",0.0768828287367693,"chaotic","chaotic"
30,"SeasonalPredatorPrey","chaotic",0.3,1,100,"Sim.71",6,1,3,0.927204625048734,"gr-ut",0.0689313660537762,0.0611263904387592,0.0756710783480771,0.0220811464091852,"chaotic",0.0323920313860741,"chaotic","chaotic"
31,"SeasonalPredatorPrey","chaotic",0.3,2,100,"Sim.71",6,3,6,0.929744700837092,"ut-ut",0.0445385545012896,0.0406070382636334,0.0151977962323337,0.0363345626937397,"chaotic",-0.0560179466473961,"not chaotic","chaotic"
32,"SeasonalPredatorPrey","chaotic",0.3,3,100,"Sim.71",6,2,6,0.923273923447938,"gr-log",0.0520896689653816,0.0346650269283262,0.0928273967339769,0.0282553459123691,"chaotic",0.0374469187457335,"chaotic","chaotic"
33,"LPA","periodic",0.01,0,100,"Sim.71",2,1,0,0.999688993687553,"gr-ut",0.817224038684294,0.78359868898975,0.619046218223012,0.209712310785528,"not chaotic",0.208010089083376,"chaotic","chaotic"
34,"LPA","periodic",0.01,1,100,"Sim.71",6,1,0.5,0.995673133594881,"gr-log",0.0139042506268223,0.00645923166064072,0.241742061015986,0.0247267854113467,"not chaotic",0.193277561609746,"chaotic","not chaotic"
35,"LPA","periodic",0.01,2,100,"Sim.71",2,1,4,0.986951890987543,"gr-log",-0.632494661664712,-0.665331962583463,0.53526027449248,0.171817748022936,"not chaotic",0.198497488367526,"chaotic","not chaotic"
36,"LPA","periodic",0.01,3,100,"Sim.71",6,1,1,0.976648122856093,"ut-ut",0.00135222153279639,-0.0016504722407001,0.340984065699147,0.024653739221077,"not chaotic",0.292662736825837,"chaotic","not chaotic"
37,"LPA","periodic",0.1,0,100,"Sim.71",2,2,6,0.9857910696203,"gr-ut",-0.389538878568917,-0.414906637266829,0.43096602949288,0.300075071376293,"not chaotic",-0.157181110404654,"not chaotic","not chaotic"
38,"LPA","periodic",0.1,1,100,"Sim.71",2,2,6,0.976930085949204,"gr-ut",-0.351240297163275,-0.371355640435718,0.50231517200989,0.311653004924144,"not chaotic",-0.108524717641433,"not chaotic","not chaotic"
39,"LPA","periodic",0.1,2,100,"Sim.71",3,4,8,0.977274919222426,"gr-ut",-0.01376597062801,-0.0217888710587505,0.156611890993475,0.461183364314312,"not chaotic",-0.747307503062576,"not chaotic","not chaotic"
40,"LPA","periodic",0.1,3,100,"Sim.71",4,5,1.5,0.955960116808175,"ut-ut",0.00699969861696721,0.00646759548955289,0.39292770216328,0.237174130479589,"not chaotic",-0.0719335935767141,"not chaotic","not chaotic"
41,"LPA","periodic",0.2,0,100,"Sim.71",5,1,6,0.956193811145806,"gr-ut",-0.127374087071462,-0.172009362852839,0.407822715022274,0.036511629109494,"not chaotic",0.336259921967665,"chaotic","not chaotic"
42,"LPA","periodic",0.2,1,100,"Sim.71",3,5,6,0.939423357973733,"ut-ut",-0.0284640695109732,-0.0360856101840903,0.544925034367093,0.301919332659403,"not chaotic",-0.0468368576453368,"not chaotic","not chaotic"
43,"LPA","periodic",0.2,2,100,"Sim.71",4,5,6,0.943725393448779,"ut-ut",0.0133406114162072,0.00614402989701366,0.434179511214559,0.236098128098371,"not chaotic",-0.0285728198582482,"not chaotic","not chaotic"
44,"LPA","periodic",0.2,3,100,"Sim.71",2,6,6,0.895931939333445,"gr-log",-0.0758118172634456,-0.0776464204117469,0.381773226496418,0.250516641174736,"not chaotic",-0.109239390206064,"not chaotic","not chaotic"
45,"LPA","periodic",0.3,0,100,"Sim.71",2,5,8,0.866455314478109,"gr-log",-0.146589395461687,-0.155193323857748,0.527636237031016,0.281832309513162,"not chaotic",-0.0247550896147817,"not chaotic","not chaotic"
46,"LPA","periodic",0.3,1,100,"Sim.71",2,5,4,0.855378293985965,"gr-log",-0.0783276339932114,-0.0846500048754629,0.526336391068505,0.288396879458651,"not chaotic",-0.0389214926704506,"not chaotic","not chaotic"
47,"LPA","periodic",0.3,2,100,"Sim.71",3,3,4,0.889667724333514,"gr-ut",-0.0436206641476566,-0.0466642233976081,0.200553819471232,0.169712076233149,"not chaotic",-0.132081849945741,"not chaotic","not chaotic"
48,"LPA","periodic",0.3,3,100,"Sim.71",3,5,8,0.91662308181256,"ut-ut",0.0156265295578205,0.00927457930128549,0.505066683922535,0.24743882657184,"not chaotic",0.0200865838417298,"chaotic","not chaotic"
49,"LPA","chaotic",0.01,0,100,"Sim.71",3,1,6,0.997943957864197,"ut-ut",0.106439087126577,0.0894293640139418,0.109054141538208,0.00512255022469449,"chaotic",0.0990139430978068,"chaotic","chaotic"
50,"LPA","chaotic",0.01,1,100,"Sim.71",3,1,8,0.989391916196578,"gr-log",0.0722296272099394,0.0481229110875007,0.299976172290114,0.03482800068269,"chaotic",0.231713290952041,"chaotic","chaotic"
51,"LPA","chaotic",0.01,2,100,"Sim.71",3,1,4,0.955559285148806,"ut-ut",0.234154393361767,0.212472074855496,0.365486577070918,0.0346259906971559,"chaotic",0.297619635304493,"chaotic","chaotic"
52,"LPA","chaotic",0.01,3,100,"Sim.71",3,1,6,0.945465121140836,"ut-ut",0.141576939745504,0.126285336611597,0.471936704621515,0.0567752655679096,"chaotic",0.360657184108412,"chaotic","chaotic"
53,"LPA","chaotic",0.1,0,100,"Sim.71",4,1,6,0.967993757344258,"ut-ut",0.0839923124686387,0.0690207309779668,0.269615983726105,0.0128987445405619,"chaotic",0.244334444426604,"chaotic","chaotic"
54,"LPA","chaotic",0.1,1,100,"Sim.71",3,1,6,0.949831077247246,"ut-ut",0.125486838549854,0.0974897757040314,0.402853239252049,0.0477778946135147,"chaotic",0.30920856580956,"chaotic","chaotic"
55,"LPA","chaotic",0.1,2,100,"Sim.71",2,2,8,0.907797140998646,"gr-log",0.0323811207507365,0.0130958679944635,0.35430121299352,0.168579382902803,"chaotic",0.0238856225040264,"chaotic","chaotic"
56,"LPA","chaotic",0.1,3,100,"Sim.71",3,1,8,0.912629333259773,"gr-log",0.0394507175027675,0.00990514080700125,0.45152973728076,0.0796014557856207,"chaotic",0.295510883940943,"chaotic","not chaotic"
57,"LPA","chaotic",0.2,0,100,"Sim.71",5,1,3,0.955944689758379,"ut-ut",0.110537647796489,0.0979953768259971,0.188464749979078,0.015115909440398,"chaotic",0.158837567475898,"chaotic","chaotic"
58,"LPA","chaotic",0.2,1,100,"Sim.71",4,1,8,0.913495208761696,"gr-ut",0.0579198546173352,0.0264364612605465,0.369335823674232,0.0144721223387292,"chaotic",0.340970463890322,"chaotic","chaotic"
59,"LPA","chaotic",0.2,2,100,"Sim.71",4,1,4,0.880586945785461,"ut-ut",0.200925875607468,0.181608809178987,0.365606945085535,0.0270824914459507,"chaotic",0.312525261851471,"chaotic","chaotic"
60,"LPA","chaotic",0.2,3,100,"Sim.71",3,1,4,0.900286754342386,"ut-ut",0.208325881481409,0.189353203153203,0.413778361322854,0.0519147102318505,"chaotic",0.312025529268427,"chaotic","chaotic"
61,"LPA","chaotic",0.3,0,100,"Sim.71",4,1,3,0.786314685040579,"gr-ut",0.0849615850256579,0.0588210252680199,0.412074323135209,0.0410954536661178,"chaotic",0.331527233949618,"chaotic","chaotic"
62,"LPA","chaotic",0.3,1,100,"Sim.71",5,1,3,0.729090183438123,"ut-ut",0.0608833923304573,0.0501002972299644,0.3207527844237,0.0326266461586747,"chaotic",0.256804557952698,"chaotic","chaotic"
63,"LPA","chaotic",0.3,2,100,"Sim.71",4,1,3,0.831339447806027,"ut-ut",0.149106069945749,0.13717567211379,0.388012607971557,0.0454690596622817,"chaotic",0.298893251033484,"chaotic","chaotic"
64,"LPA","chaotic",0.3,3,100,"Sim.71",6,1,3,0.79205969093683,"ut-ut",0.0612678264126042,0.0508751240950478,0.243055493264662,0.0200529972988182,"chaotic",0.203751618558978,"chaotic","chaotic"
65,"NPZ","periodic",0.01,0,100,"Sim.71",2,1,3,0.995756867478481,"gr-ut",0.00134369042005918,-0.00854294074049159,0.065983859847487,0.00681153410860573,"not chaotic",0.0526332529946198,"chaotic","not chaotic"
66,"NPZ","periodic",0.01,1,100,"Sim.71",6,1,0.3,0.995280219985519,"ut-ut",0.00374278151471724,0.00289434006381622,0.0453063456274225,0.000987880037110224,"not chaotic",0.0433701007546865,"chaotic","not chaotic"
67,"NPZ","periodic",0.01,2,100,"Sim.71",3,1,3,0.99575829462592,"gr-ut",0.0188309962404464,0.014431890158573,0.150006849287331,0.0234917123213952,"not chaotic",0.103963093137396,"chaotic","chaotic"
68,"NPZ","periodic",0.01,3,100,"Sim.71",2,1,0,0.991372063457393,"ut-ut",-0.00286763139327361,-0.00302661785611411,0.301697365173895,0.0398542134336655,"not chaotic",0.223583106843911,"chaotic","not chaotic"
69,"NPZ","periodic",0.1,0,100,"Sim.71",6,1,1.5,0.94844123409972,"ut-ut",-0.00697495101811356,-0.0108036234998842,0.0981851160546527,0.00669102172638426,"not chaotic",0.0850707134709395,"chaotic","not chaotic"
70,"NPZ","periodic",0.1,1,100,"Sim.71",4,4,0.75,0.935774688181634,"ut-ut",-0.00348598403911562,-0.00393230642324972,0.0377708277240784,0.119446873872203,"not chaotic",-0.196345045065439,"not chaotic","not chaotic"
71,"NPZ","periodic",0.1,2,100,"Sim.71",6,1,1.5,0.955182439747622,"ut-ut",-0.00704658341713738,-0.0102153263538451,0.0662338034751011,0.00334051552996047,"not chaotic",0.0596863930363786,"chaotic","not chaotic"
72,"NPZ","periodic",0.1,3,100,"Sim.71",6,1,1.5,0.916586603296113,"ut-ut",-0.00755282106520428,-0.00888674048143197,0.119971687330565,0.01836114865459,"not chaotic",0.0839838359675686,"chaotic","not chaotic"
73,"NPZ","periodic",0.2,0,100,"Sim.71",6,3,1.5,0.767196467904703,"ut-ut",-0.00335578812551561,-0.00656450539151845,0.0995555334643021,0.153344732436884,"not chaotic",-0.20100014211199,"not chaotic","not chaotic"
74,"NPZ","periodic",0.2,1,100,"Sim.71",6,2,1,0.765910798392585,"ut-ut",-0.00401732473953122,-0.00793863547907595,0.0623177169699323,0.154183583116093,"not chaotic",-0.23988210593761,"not chaotic","not chaotic"
75,"NPZ","periodic",0.2,2,100,"Sim.71",6,1,4,0.835457066022106,"gr-log",-0.0068682543344587,-0.0212545765499379,0.105772319726467,0.0107881729997994,"not chaotic",0.0846275006468599,"chaotic","not chaotic"
76,"NPZ","periodic",0.2,3,100,"Sim.71",6,3,3,0.715256801394028,"ut-ut",-0.00683687148226798,-0.0121453026074039,0.0975887724669067,0.151637775899322,"not chaotic",-0.199621268295764,"not chaotic","not chaotic"
77,"NPZ","periodic",0.3,0,100,"Sim.71",6,1,0,0.689125488084183,"gr-ut",-0.0220122802754156,-0.0300605439490639,0.125993663409798,0.00767146726792257,"not chaotic",0.11095758756467,"chaotic","not chaotic"
78,"NPZ","periodic",0.3,1,100,"Sim.71",3,6,0.75,0.597999083617481,"ut-ut",-0.00970934579521983,-0.0107339990138721,0.374927426223867,0.153228979402395,"not chaotic",0.0745986265951719,"chaotic","not chaotic"
79,"NPZ","periodic",0.3,2,100,"Sim.71",3,6,2,0.56574479679053,"ut-ut",-0.0121812276824446,-0.0134260674736003,0.348757113190113,0.159389222103027,"not chaotic",0.0363542378681808,"chaotic","not chaotic"
80,"NPZ","periodic",0.3,3,100,"Sim.71",3,4,6,0.667918951809167,"gr-ut",0.00178867825844184,-0.00815217365239815,0.0899809684455084,0.228137703894922,"not chaotic",-0.357168931188538,"not chaotic","not chaotic"
81,"NPZ","chaotic",0.01,0,100,"Sim.71",4,1,4,0.455201879675763,"ut-ut",0.397568500486224,0.374330225509391,0.414246086829447,0.0213875915991661,"chaotic",0.372326407295081,"chaotic","chaotic"
82,"NPZ","chaotic",0.01,1,100,"Sim.71",2,1,6,0.580684293667513,"ut-ut",0.626629359527924,0.621489790587157,0.705048676013231,0.130681103679058,"chaotic",0.448913712802278,"chaotic","chaotic"
83,"NPZ","chaotic",0.01,2,100,"Sim.71",2,1,3,0.415186019713293,"ut-ut",0.152629930336457,0.148122474013516,0.82944220213586,0.126327911760888,"chaotic",0.581839495084521,"chaotic","chaotic"
84,"NPZ","chaotic",0.01,3,100,"Sim.71",2,1,3,0.324268498816624,"ut-ut",0.00983265628112702,0.00738555725209481,0.787588276157559,0.140480700185913,"chaotic",0.512246103793169,"chaotic","not chaotic"
85,"NPZ","chaotic",0.1,0,100,"Sim.71",2,1,2,0.175239052539962,"ut-ut",-0.495665780947751,-0.50888327654469,0.642717606422608,0.185716406504704,"chaotic",0.278713449673388,"chaotic","not chaotic"
86,"NPZ","chaotic",0.1,1,100,"Sim.71",5,2,3,0.252744365364268,"ut-ut",-0.0553661345272845,-0.0638150465211419,0.0980868949470168,0.121505725745813,"chaotic",-0.140064327514777,"not chaotic","not chaotic"
87,"NPZ","chaotic",0.1,2,100,"Sim.71",1,1,0.3,0.0858205520406845,"ut-ut",-1.30064073550129,-1.30182108278006,0.893978369100539,0.436250077064314,"chaotic",0.0389282180544833,"chaotic","not chaotic"
88,"NPZ","chaotic",0.1,3,100,"Sim.71",3,1,3,0.197822742110395,"ut-ut",-0.230024034479191,-0.237530077994311,0.490163344571018,0.0804612796985082,"chaotic",0.332459236361942,"chaotic","not chaotic"
89,"NPZ","chaotic",0.2,0,100,"Sim.71",1,6,2,0.0564511715961845,"ut-ut",-0.208791462367838,-0.211064000658295,0.865122998021755,0.53450077028099,"chaotic",-0.182498511728985,"not chaotic","not chaotic"
90,"NPZ","chaotic",0.2,1,100,"Sim.71",2,1,0.3,0.0307239634138361,"ut-ut",-0.610506561739522,-0.611059154767277,0.621411439925412,0.197330330474962,"chaotic",0.234643992194485,"chaotic","not chaotic"
91,"NPZ","chaotic",0.2,2,100,"Sim.71",5,3,3,0.146014282036067,"ut-ut",-0.0447657554233373,-0.0491352858988887,0.120490272259246,0.150903222438758,"chaotic",-0.17528004372072,"not chaotic","not chaotic"
92,"NPZ","chaotic",0.2,3,100,"Sim.71",4,3,1.5,0.0719373147880877,"ut-ut",-0.132303720418165,-0.136771326537886,0.163064321858536,0.162506884062278,"chaotic",-0.155449170903529,"not chaotic","not chaotic"
93,"NPZ","chaotic",0.3,0,100,"Sim.71",2,4,0,0.0138304274569686,"ut-ut",-0.182619730230483,-0.182941261956283,0.385978288413112,0.254769857966684,"chaotic",-0.113370633201588,"not chaotic","not chaotic"
94,"NPZ","chaotic",0.3,1,100,"Sim.71",2,1,2,0.202031094201698,"ut-ut",-0.364936062037535,-0.374533873753671,0.588819239772523,0.186287643702111,"chaotic",0.223695458116385,"chaotic","not chaotic"
95,"NPZ","chaotic",0.3,2,100,"Sim.71",4,4,1.5,0.110672599645576,"gr-ut",0.00800694871191555,0.00675043639672188,0.100576885681459,0.214549138309175,"chaotic",-0.319939425404524,"not chaotic","not chaotic"
96,"NPZ","chaotic",0.3,3,100,"Sim.71",2,1,0.75,-0.00409262404386523,"ut-ut",-0.460333980563193,-0.466326462372178,0.60156553006797,0.144713459052965,"chaotic",0.317927150324158,"chaotic","not chaotic"
1,"SeasonalPredatorPrey","periodic",0.01,0,100,"Sim.72",4,1,0,0.999998453447916,"gr-ut",0.0146418486510888,-0.00470580888009449,0.337575118264721,0.0285907155470873,"not chaotic",0.28153731579243,"chaotic","not chaotic"
2,"SeasonalPredatorPrey","periodic",0.01,1,100,"Sim.72",3,1,3,0.976836837495049,"ut-ut",-0.0929002478474494,-0.107485877573341,0.479583553172857,0.0363602545085554,"not chaotic",0.408317454336088,"chaotic","not chaotic"
3,"SeasonalPredatorPrey","periodic",0.01,2,100,"Sim.72",6,1,3,0.926064753137806,"gr-ut",-0.0838388264912841,-0.0959393447250101,0.28918998055249,0.0100215664565975,"not chaotic",0.269547710297559,"chaotic","not chaotic"
4,"SeasonalPredatorPrey","periodic",0.01,3,100,"Sim.72",2,1,8,0.935953607263377,"gr-ut",-0.156266659876029,-0.178977893719659,0.477355215766889,0.0855307659162195,"not chaotic",0.309714914571099,"chaotic","not chaotic"
5,"SeasonalPredatorPrey","periodic",0.1,0,100,"Sim.72",4,1,0,0.99988127117012,"gr-ut",0.0151515078663386,-0.00362938999483067,0.329090389006497,0.0253486290914994,"not chaotic",0.279407075987158,"chaotic","not chaotic"
6,"SeasonalPredatorPrey","periodic",0.1,1,100,"Sim.72",6,1,3,0.987097951031402,"ut-ut",0.00947213667351884,0.00112950524897852,0.26486019943621,0.0152911320347976,"not chaotic",0.234889580648007,"chaotic","not chaotic"
7,"SeasonalPredatorPrey","periodic",0.1,2,100,"Sim.72",5,2,8,0.966289699786143,"gr-log",-0.0229344087644849,-0.0307183773784771,0.109963237745106,0.170358351588068,"not chaotic",-0.223939131367508,"not chaotic","not chaotic"
8,"SeasonalPredatorPrey","periodic",0.1,3,100,"Sim.72",6,1,6,0.932434749785674,"gr-ut",0.0095195793903606,-0.00642071368418371,0.330629199772065,0.0324991361878675,"not chaotic",0.266930892843844,"chaotic","not chaotic"
9,"SeasonalPredatorPrey","periodic",0.2,0,100,"Sim.72",4,1,0,0.999188799600549,"gr-ut",0.0132667347183764,-0.00632419981980811,0.295599245420002,0.0278981395180202,"not chaotic",0.240918891964682,"chaotic","not chaotic"
10,"SeasonalPredatorPrey","periodic",0.2,1,100,"Sim.72",3,1,3,0.987139791246648,"ut-ut",-0.0627200431991673,-0.0728994467647626,0.37667401986174,0.0592340437490293,"not chaotic",0.260575294113642,"chaotic","not chaotic"
11,"SeasonalPredatorPrey","periodic",0.2,2,100,"Sim.72",6,1,1.5,0.965357253049827,"gr-log",0.0151387623487813,-0.00739709063225185,0.260370569893544,0.0159073054054916,"not chaotic",0.229192251298781,"chaotic","not chaotic"
12,"SeasonalPredatorPrey","periodic",0.2,3,100,"Sim.72",6,1,1.5,0.919001851839791,"gr-log",0.00982952451035189,-0.0101947448090628,0.317365577867693,0.0135964820798952,"not chaotic",0.290716472991098,"chaotic","not chaotic"
13,"SeasonalPredatorPrey","periodic",0.3,0,100,"Sim.72",5,1,0,0.998371390958021,"ut-ut",-0.00027210080675596,-0.000290953547163546,0.252564645315955,0.0133798006016444,"not chaotic",0.226340236136732,"chaotic","not chaotic"
14,"SeasonalPredatorPrey","periodic",0.3,1,100,"Sim.72",6,1,3,0.985132584174636,"gr-log",0.0075509402234031,-0.0162272370403315,0.308022004227225,0.0182570499838315,"not chaotic",0.272238186258915,"chaotic","not chaotic"
15,"SeasonalPredatorPrey","periodic",0.3,2,100,"Sim.72",5,1,4,0.966371376195964,"gr-ut",-0.145037272875038,-0.172876441697292,0.237267193864315,0.00812418656626264,"not chaotic",0.221343788194441,"chaotic","not chaotic"
16,"SeasonalPredatorPrey","periodic",0.3,3,100,"Sim.72",6,1,6,0.945462896174936,"gr-log",-0.0443834889935676,-0.0639902553652715,0.265172333667668,0.012840629220513,"not chaotic",0.240004700395463,"chaotic","not chaotic"
17,"SeasonalPredatorPrey","chaotic",0.01,0,100,"Sim.72",4,1,6,0.971452162180591,"ut-ut",0.414192385260721,0.402221337936119,0.12398711960371,0.00436761205850844,"chaotic",0.115426599969033,"chaotic","chaotic"
18,"SeasonalPredatorPrey","chaotic",0.01,1,100,"Sim.72",6,1,6,0.986493829419759,"gr-log",0.171496650527542,0.159785836147746,0.110456222486687,0.00847246112139658,"chaotic",0.0938501986887496,"chaotic","chaotic"
19,"SeasonalPredatorPrey","chaotic",0.01,2,100,"Sim.72",6,1,8,0.966313995198304,"ut-ut",0.172522222091542,0.157954058969658,0.0870778185703373,0.0171874290638297,"chaotic",0.053390457605231,"chaotic","chaotic"
20,"SeasonalPredatorPrey","chaotic",0.01,3,100,"Sim.72",4,1,8,0.95553808046166,"ut-ut",0.38480170816897,0.34600146920494,0.134395615364902,0.00764846640700191,"chaotic",0.119404621207178,"chaotic","chaotic"
21,"SeasonalPredatorPrey","chaotic",0.1,0,100,"Sim.72",4,1,6,0.955292360993823,"ut-ut",0.386746638545622,0.375404907872447,0.101846777661977,0.00284049831682083,"chaotic",0.0962794009610084,"chaotic","chaotic"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.72",4,2,6,0.942595218080737,"gr-log",0.0585844813833223,0.0450160640882913,0.122550167411784,0.0282881431359352,"chaotic",0.0671054068653512,"chaotic","chaotic"
